2023-03-26 21:54:31,898	32k	INFO	====> Epoch: 192
2023-03-26 21:54:46,084	32k	INFO	====> Epoch: 193
2023-03-26 21:55:00,294	32k	INFO	====> Epoch: 194
2023-03-26 21:55:14,606	32k	INFO	====> Epoch: 195
2023-03-26 21:55:29,126	32k	INFO	====> Epoch: 196
2023-03-26 21:55:43,417	32k	INFO	====> Epoch: 197
2023-03-26 21:55:57,839	32k	INFO	====> Epoch: 198
2023-03-26 21:56:12,173	32k	INFO	====> Epoch: 199
2023-03-26 21:56:26,174	32k	INFO	====> Epoch: 200
2023-03-26 21:56:31,289	32k	INFO	Train Epoch: 201 [0%]
2023-03-26 21:56:31,290	32k	INFO	[2.30905818939209, 2.5612828731536865, 12.432753562927246, 18.608612060546875, 0.8647212386131287, 3200, 9.753083879807726e-05]
2023-03-26 21:56:40,897	32k	INFO	====> Epoch: 201
2023-03-26 21:56:55,763	32k	INFO	====> Epoch: 202
2023-03-26 21:57:09,844	32k	INFO	====> Epoch: 203
2023-03-26 21:57:23,931	32k	INFO	====> Epoch: 204
2023-03-26 21:57:37,859	32k	INFO	====> Epoch: 205
2023-03-26 21:57:51,951	32k	INFO	====> Epoch: 206
2023-03-26 21:58:06,045	32k	INFO	====> Epoch: 207
2023-03-26 21:58:19,967	32k	INFO	====> Epoch: 208
2023-03-26 21:58:34,677	32k	INFO	====> Epoch: 209
2023-03-26 21:58:48,554	32k	INFO	====> Epoch: 210
2023-03-26 21:59:02,831	32k	INFO	====> Epoch: 211
2023-03-26 21:59:16,925	32k	INFO	====> Epoch: 212
2023-03-26 21:59:26,298	32k	INFO	Train Epoch: 213 [50%]
2023-03-26 21:59:26,299	32k	INFO	[2.306147575378418, 2.3403446674346924, 11.863039016723633, 18.20427703857422, 0.6712836623191833, 3400, 9.73846430766616e-05]
2023-03-26 21:59:31,788	32k	INFO	====> Epoch: 213
2023-03-26 21:59:46,023	32k	INFO	====> Epoch: 214
2023-03-26 22:00:00,316	32k	INFO	====> Epoch: 215
2023-03-26 22:00:14,393	32k	INFO	====> Epoch: 216
2023-03-26 22:00:28,556	32k	INFO	====> Epoch: 217
2023-03-26 22:00:43,080	32k	INFO	====> Epoch: 218
2023-03-26 22:00:57,167	32k	INFO	====> Epoch: 219
2023-03-26 22:01:11,328	32k	INFO	====> Epoch: 220
2023-03-26 22:01:25,669	32k	INFO	====> Epoch: 221
2023-03-26 22:01:40,067	32k	INFO	====> Epoch: 222
2023-03-26 22:01:54,230	32k	INFO	====> Epoch: 223
2023-03-26 22:02:08,366	32k	INFO	====> Epoch: 224
2023-03-26 22:02:22,677	32k	INFO	====> Epoch: 225
2023-03-26 22:02:27,837	32k	INFO	Train Epoch: 226 [0%]
2023-03-26 22:02:27,838	32k	INFO	[2.391324996948242, 2.4227731227874756, 12.993424415588379, 18.988014221191406, 0.9506263732910156, 3600, 9.722651166481428e-05]
2023-03-26 22:02:37,246	32k	INFO	====> Epoch: 226
2023-03-26 22:02:51,455	32k	INFO	====> Epoch: 227
2023-03-26 22:03:05,757	32k	INFO	====> Epoch: 228
2023-03-26 22:03:20,087	32k	INFO	====> Epoch: 229
2023-03-26 22:03:34,216	32k	INFO	====> Epoch: 230
2023-03-26 22:03:48,311	32k	INFO	====> Epoch: 231
2023-03-26 22:04:02,513	32k	INFO	====> Epoch: 232
2023-03-26 22:04:16,857	32k	INFO	====> Epoch: 233
2023-03-26 22:04:31,203	32k	INFO	====> Epoch: 234
2023-03-26 22:04:45,528	32k	INFO	====> Epoch: 235
2023-03-26 22:04:59,646	32k	INFO	====> Epoch: 236
2023-03-26 22:05:13,965	32k	INFO	====> Epoch: 237
2023-03-26 22:05:23,086	32k	INFO	Train Epoch: 238 [50%]
2023-03-26 22:05:23,088	32k	INFO	[2.3302340507507324, 2.4460692405700684, 12.525918960571289, 18.41253089904785, 0.9127439856529236, 3800, 9.70807721203919e-05]
2023-03-26 22:05:28,463	32k	INFO	====> Epoch: 238
2023-03-26 22:05:42,857	32k	INFO	====> Epoch: 239
2023-03-26 22:05:56,983	32k	INFO	====> Epoch: 240
2023-03-26 22:06:11,588	32k	INFO	====> Epoch: 241
2023-03-26 22:06:26,049	32k	INFO	====> Epoch: 242
2023-03-26 22:06:40,525	32k	INFO	====> Epoch: 243
2023-03-26 22:06:54,498	32k	INFO	====> Epoch: 244
2023-03-26 22:07:09,094	32k	INFO	====> Epoch: 245
2023-03-26 22:07:23,139	32k	INFO	====> Epoch: 246
2023-03-26 22:07:37,398	32k	INFO	====> Epoch: 247
2023-03-26 22:07:51,769	32k	INFO	====> Epoch: 248
2023-03-26 22:08:05,927	32k	INFO	====> Epoch: 249
2023-03-26 22:08:20,255	32k	INFO	====> Epoch: 250
2023-03-26 22:08:25,575	32k	INFO	Train Epoch: 251 [0%]
2023-03-26 22:08:25,577	32k	INFO	[2.348562002182007, 2.5964622497558594, 13.168349266052246, 18.70423698425293, 0.434174507856369, 4000, 9.692313412867544e-05]
2023-03-26 22:08:32,252	32k	INFO	Saving model and optimizer state at iteration 251 to ./logs/32k/G_4000.pth
2023-03-26 22:08:33,593	32k	INFO	Saving model and optimizer state at iteration 251 to ./logs/32k/D_4000.pth
2023-03-26 22:08:43,622	32k	INFO	====> Epoch: 251
2023-03-26 22:08:57,980	32k	INFO	====> Epoch: 252
